,Unnamed: 0,optionid,securityid,strike,expiration,callput,contractsize,date_traded,contract_price,asset_price,contract_volume,days_to_maturity,rate,volatility,moneyness,mean_volatility,reversion,var_of_vol,rho
1522,1522,165964348.0,506496.0,2.46,2020-06-05,C,5.0,2020-05-29,1.7200000762939454,2.317369921875,56.0,7.0,0.092902,0.3067887156,1.061548256399909,0.04567880304314681,1.1967923288690991,0.2335881507349776,-0.43652797429701057
1523,1523,165975039.0,506496.0,2.48,2020-06-05,C,5.0,2020-05-29,1.0199999809265137,2.317369921875,10.0,7.0,0.092902,0.3067887156,1.0701787300291767,0.007894242690244312,3.4016432262800804,0.3907886442757106,-0.5902095575672944
1524,1524,165908258.0,701056.0,7.3,2020-06-05,C,1.0,2020-05-29,32.0,7.0965,251.0,7.0,0.092902,0.2902853131,1.028676107940534,0.04024584239681898,3.148095093546355,0.3927612367320695,-0.25935279991632093
1525,1525,165908259.0,701056.0,7.4,2020-06-05,C,1.0,2020-05-29,14.0,7.0965,5.0,7.0,0.092902,0.2902853131,1.0427675614739662,0.0023738954620389544,4.6746320777369155,0.4358196501133304,-0.159231725584248
1543,1543,166009126.0,701057.0,9.5,2020-06-05,C,2.0,2020-05-29,18.0,9.09,3.0,7.0,0.092902,0.2886247596,1.045104510451045,0.0409973820398737,2.1909270125655897,0.5888787758592194,-0.2914271878915425
1544,1544,166009127.0,701057.0,9.55,2020-06-05,C,2.0,2020-05-29,12.5,9.09,53.0,7.0,0.092902,0.2886247596,1.0506050605060506,0.021044690222032942,0.117693713185939,0.05999658759290074,-0.6594758343511419
1545,1545,166009130.0,701057.0,9.7,2020-06-05,C,2.0,2020-05-29,3.0,9.09,32.0,7.0,0.092902,0.2886247596,1.067106710671067,0.033110751362585844,2.4129071494896577,0.3340046567930123,-0.6295830560238894
1546,1546,165880949.0,504880.0,0.335,2020-06-30,C,10.0,2020-06-23,2.5899999618530276,0.3298830078125,8.0,7.0,0.110006,0.3007138714,1.0155115361092149,0.030453611380955023,3.889102955970479,0.609384786019867,-0.21946635027556116
1547,1547,165998323.0,504880.0,0.3375,2020-06-30,C,10.0,2020-06-23,1.7700000762939454,0.3298830078125,10.0,7.0,0.110006,0.3007138714,1.0230899804085374,0.019029393092332147,3.908286290697293,0.3564696968382534,-0.10894149558598595
1548,1548,165998324.0,504880.0,0.34,2020-06-30,C,10.0,2020-06-23,1.1600000381469728,0.3298830078125,14.0,7.0,0.110006,0.3007138714,1.03066842470786,0.03265630777709118,2.2137365832283553,0.16072116585064727,-0.2916212246115744
1549,1549,165987734.0,504880.0,0.33,2020-06-26,C,10.0,2020-06-19,3.6099998474121087,0.326910009765625,2209.0,7.0,0.114061,0.2989160568,1.0094521126367173,0.026925099124136993,3.385412857999931,0.10027357074958829,-0.7026959513603006
1550,1550,165987735.0,504880.0,0.3325,2020-06-26,C,10.0,2020-06-19,2.6200000762939455,0.326910009765625,899.0,7.0,0.114061,0.2989160568,1.0170994771263893,0.04368151959650237,0.17206240606673417,0.27314752165650324,-0.7157755092204288
1551,1551,165992607.0,504880.0,0.335,2020-06-26,C,10.0,2020-06-19,1.8200000762939452,0.326910009765625,2302.0,7.0,0.114061,0.2989160568,1.0247468416160614,0.024175350772604545,3.3845424859724695,0.27923806543024743,-0.33822899057533223
1552,1552,165998319.0,504880.0,0.3375,2020-06-26,C,10.0,2020-06-19,1.2199999809265136,0.326910009765625,1672.0,7.0,0.114061,0.2989160568,1.0323942061057336,0.04553629980802522,1.2352901851822073,0.5363600078067107,-0.4484450689141783
1553,1553,165998320.0,504880.0,0.34,2020-06-26,C,10.0,2020-06-19,0.8,0.326910009765625,3194.0,7.0,0.114061,0.2989160568,1.0400415705954056,0.03605059396919143,1.4349329239246906,0.4373467144745644,-0.6738270614726961
1554,1554,166005992.0,504880.0,0.3425,2020-06-26,C,10.0,2020-06-19,0.5099999904632568,0.326910009765625,930.0,7.0,0.114061,0.2989160568,1.0476889350850778,0.006282428961239084,1.25933817049744,0.3442807185549615,-0.41017423281886983
1555,1555,165998652.0,506496.0,2.58,2020-06-26,C,5.0,2020-06-19,6.8,2.466151953125,166.0,7.0,0.114061,0.3103575134,1.046164246582915,0.04895598307784092,0.09597812896140477,0.6655304193050088,-0.22168221002092497
1556,1556,166006413.0,506496.0,2.59,2020-06-26,C,5.0,2020-06-19,5.540000152587891,2.466151953125,122.0,7.0,0.114061,0.3103575134,1.050219146763469,0.011130454494855897,2.750899284709775,0.23550741074001366,-0.7237503068809288
1557,1557,166006414.0,506496.0,2.6,2020-06-26,C,5.0,2020-06-19,4.520000076293945,2.466151953125,143.0,7.0,0.114061,0.3103575134,1.054274046944023,0.0024406826770635593,4.834664725561755,0.09556384503723477,-0.24916067665351938
1558,1558,166006415.0,506496.0,2.61,2020-06-26,C,5.0,2020-06-19,3.679999923706055,2.466151953125,79.0,7.0,0.114061,0.3103575134,1.058328947124577,0.02680928254314245,3.740372287315087,0.5529591196438489,-0.13354737866229954
1559,1559,166018072.0,506496.0,2.62,2020-06-26,C,5.0,2020-06-19,3.0,2.466151953125,17.0,7.0,0.114061,0.3103575134,1.0623838473051308,0.04891985442340152,2.3804512180066633,0.38373174643246855,-0.5737415196388334
1560,1560,166018073.0,506496.0,2.63,2020-06-26,C,5.0,2020-06-19,2.4600000381469727,2.466151953125,27.0,7.0,0.114061,0.3103575134,1.0664387474856847,0.02735665858317505,1.3043752050762103,0.5819517354370088,-0.6322825077048004
1561,1561,166018074.0,506496.0,2.64,2020-06-26,C,5.0,2020-06-19,2.020000076293946,2.466151953125,25.0,7.0,0.114061,0.3103575134,1.0704936476662388,0.0429898021330697,1.866254179546633,0.13637222675135743,-0.2874114051311771
1562,1562,166018075.0,506496.0,2.65,2020-06-26,C,5.0,2020-06-19,1.6799999237060548,2.466151953125,50.0,7.0,0.114061,0.3103575134,1.0745485478467927,0.004493515925597518,4.21355643660403,0.035237725239225616,-0.30821878848137507
1563,1563,166026539.0,506496.0,2.67,2020-06-26,C,5.0,2020-06-19,1.1600000381469726,2.466151953125,33.0,7.0,0.114061,0.3103575134,1.0826583482079004,0.008566571515808658,1.690372569568328,0.4275724148538865,-0.3206601253960465
1564,1564,166012969.0,701056.0,7.7,2020-06-26,C,1.0,2020-06-19,24.0,7.43,4.0,7.0,0.114061,0.3173707294,1.0363391655450875,0.03551126588266432,4.705353577591016,0.4151850362356672,-0.6038940841372324
1565,1565,166012970.0,701056.0,7.8,2020-06-26,C,1.0,2020-06-19,11.0,7.43,3.0,7.0,0.114061,0.3173707294,1.0497981157469718,0.03098720704481347,2.2155062287744847,0.331220097840931,-0.6212653294329128
1566,1566,166058993.0,701057.0,10.35,2020-06-26,C,2.0,2020-06-19,18.5,9.78,137.0,7.0,0.114061,0.3039702038,1.0582822085889572,0.002740023719414158,3.8315763127011153,0.5428837204626098,-0.19315188526797722
1567,1567,166058994.0,701057.0,10.4,2020-06-26,C,2.0,2020-06-19,14.0,9.78,94.0,7.0,0.114061,0.3039702038,1.063394683026585,0.0357214156736023,2.3074286024817807,0.19667199557422144,-0.6475258613706029
1568,1568,166064021.0,506497.0,0.51,2020-06-26,C,10.0,2020-06-19,2.975,0.49794501953125,3.0,7.0,0.114061,0.2920580091,1.0242094608760184,0.039580740524315955,3.8730868806792733,0.32820787051310557,-0.24932200332054583
1589,1589,165987739.0,504880.0,0.3325,2020-07-31,C,10.0,2020-07-24,3.1899999618530277,0.3310889892578125,4228.0,7.0,0.112287,0.1567641699,1.0042617265688918,0.042211955466876505,0.14540439466337374,0.5130249012961985,-0.5267807482086432
1590,1590,165992610.0,504880.0,0.335,2020-07-31,C,10.0,2020-07-24,2.1100000381469726,0.3310889892578125,3401.0,7.0,0.112287,0.1567641699,1.0118125666182818,0.0420628865538778,1.7510459990905385,0.5300997649261259,-0.6686819955391712
1591,1591,165998325.0,504880.0,0.3375,2020-07-31,C,10.0,2020-07-24,1.3,0.3310889892578125,2465.0,7.0,0.112287,0.1567641699,1.019363406667672,0.02640433458468665,4.595916451337198,0.1421318883302051,-0.421253404910714
1592,1592,165998326.0,504880.0,0.34,2020-07-31,C,10.0,2020-07-24,0.7300000190734863,0.3310889892578125,3757.0,7.0,0.112287,0.1567641699,1.0269142467170622,0.05076393438483552,1.2355096918583104,0.5656058706287685,-0.16509318991239463
1593,1593,166018082.0,506496.0,2.64,2020-07-31,C,5.0,2020-07-24,6.5,2.5676119140625,541.0,7.0,0.112287,0.1616580441,1.0281927675833873,0.03311205400631927,3.361973290634928,0.5147872147905159,-0.12239647365140545
1594,1594,166018083.0,506496.0,2.65,2020-07-31,C,5.0,2020-07-24,4.8599998474121096,2.5676119140625,1209.0,7.0,0.112287,0.1616580441,1.0320874371575668,0.008761289193470516,1.8285216073539894,0.2895746326262149,-0.057511816248365
1595,1595,166026558.0,506496.0,2.66,2020-07-31,C,5.0,2020-07-24,3.5799999237060547,2.5676119140625,641.0,7.0,0.112287,0.1616580441,1.0359821067317463,0.010754099979870833,0.8952635872006903,0.35278520435594857,-0.5556497216975572
1596,1596,166026559.0,506496.0,2.67,2020-07-31,C,5.0,2020-07-24,2.6200000762939455,2.5676119140625,113.0,7.0,0.112287,0.1616580441,1.0398767763059258,0.023910137455726024,3.6239750626188103,0.14492282432236253,-0.6035714562329177
1597,1597,166026560.0,506496.0,2.68,2020-07-31,C,5.0,2020-07-24,1.8799999237060543,2.5676119140625,967.0,7.0,0.112287,0.1616580441,1.0437714458801053,0.047094044151595446,1.3793945916884398,0.15329227940513288,-0.6063850294370805
1598,1598,166026561.0,506496.0,2.69,2020-07-31,C,5.0,2020-07-24,1.3399999618530274,2.5676119140625,110.0,7.0,0.112287,0.1616580441,1.0476661154542848,0.02277948465567481,2.539880987560911,0.5047150073224496,-0.6747660538597419
1607,1607,166166141.0,701056.0,7.5,2020-07-31,C,1.0,2020-07-24,23.0,7.297,36.0,7.0,0.112287,0.2275072659,1.0278196519117446,0.015287328115828218,4.0646147867795595,0.6064801824881718,-0.3344284003887713
1608,1608,166188548.0,701057.0,10.45,2020-07-31,C,2.0,2020-07-24,18.5,10.0355,63.0,7.0,0.112287,0.1812503696,1.0413033730257584,0.05068537554880035,1.7334541938186627,0.15611071659946354,-0.30058467863278565
1609,1609,166188549.0,701057.0,10.5,2020-07-31,C,2.0,2020-07-24,13.0,10.0355,49.0,7.0,0.112287,0.1812503696,1.0462856858153553,0.004053191339219358,1.687492984272081,0.1649947600323661,-0.15886677965896906
1610,1610,166188550.0,701057.0,10.55,2020-07-31,C,2.0,2020-07-24,9.0,10.0355,27.0,7.0,0.112287,0.1812503696,1.0512679986049525,0.050899829667805416,2.6807618707484253,0.1716224792045873,-0.4303647799131784
1611,1611,166188551.0,701057.0,10.6,2020-07-31,C,2.0,2020-07-24,6.0,10.0355,12.0,7.0,0.112287,0.1812503696,1.0562503113945492,0.041667039565257045,1.5552494679711752,0.5812515302384903,-0.13062890309369715
1612,1612,166188552.0,701057.0,10.65,2020-07-31,C,2.0,2020-07-24,4.0,10.0355,3.0,7.0,0.112287,0.1812503696,1.0612326241841463,0.03776770675555161,0.3836451662873902,0.14572591195797685,-0.1165798288698295
1632,1632,166005988.0,504880.0,0.3425,2020-06-12,C,10.0,2020-06-05,3.0700000762939452,0.33842900390625,1187.0,7.0,0.097464,0.2782675926,1.0120290992992957,0.03239282719039994,4.853148751864491,0.46292504470619605,-0.6063397314348217
1633,1633,166005989.0,504880.0,0.345,2020-06-12,C,10.0,2020-06-05,2.1899999618530277,0.33842900390625,2031.0,7.0,0.097464,0.2782675926,1.0194161730168085,0.017233397155023412,1.9218794001857147,0.33208017468974815,-0.6713454044415493
1634,1634,166017764.0,504880.0,0.3475,2020-06-12,C,10.0,2020-06-05,1.5,0.33842900390625,1022.0,7.0,0.097464,0.2782675926,1.0268032467343218,0.0014516384716873102,2.3197024461110045,0.4278707115973668,-0.693953551147757
1635,1635,166017765.0,504880.0,0.35,2020-06-12,C,10.0,2020-06-05,1.0,0.33842900390625,2865.0,7.0,0.097464,0.2782675926,1.0341903204518348,0.004934779691686335,0.22978161091807447,0.5609275947258504,-0.1885653508814597
1636,1636,166025822.0,504880.0,0.3525,2020-06-12,C,10.0,2020-06-05,0.65,0.33842900390625,1035.0,7.0,0.097464,0.2782675926,1.041577394169348,0.04971655656837862,3.648552691686377,0.3107093655609653,-0.5604445275386306
1662,1662,166015359.0,701056.0,8.2,2020-06-12,C,1.0,2020-06-05,16.0,7.87260009765625,13.0,7.0,0.097464,0.2935662652,1.0415872644720288,0.02451511274722039,1.405499545750386,0.2173516541544796,-0.4647595368488822
1663,1663,166019695.0,701056.0,8.3,2020-06-12,C,1.0,2020-06-05,6.0,7.87260009765625,10.0,7.0,0.097464,0.2935662652,1.0542895481851025,0.022066130792466356,3.087653341924187,0.09136191762750395,-0.07307006265588115
1664,1664,166026522.0,506496.0,2.7,2020-06-12,C,5.0,2020-06-05,5.159999847412109,2.5695359375,70.0,7.0,0.097464,0.2970616326,1.0507733947581732,0.04090649559281805,2.9946494194272675,0.6256508028440123,-0.5019577158126192
1665,1665,166026524.0,506496.0,2.72,2020-06-12,C,5.0,2020-06-05,3.5200000762939454,2.5695359375,25.0,7.0,0.097464,0.2970616326,1.0585569013860114,0.047178207829455504,2.3065403728142817,0.06742362026118512,-0.6651451034544148
1670,1670,173856662.0,504880.0,0.3225,2020-11-13,C,10.0,2020-11-06,2.8700000762939455,0.3204050048828125,1853.0,7.0,0.103923,0.2421944004,1.0065385842457542,0.047091143110508105,4.442514252429975,0.4800219087409098,-0.41224062816204027
1671,1671,173856663.0,504880.0,0.325,2020-11-13,C,10.0,2020-11-06,1.8700000762939453,0.3204050048828125,3848.0,7.0,0.103923,0.2421944004,1.0143412089298298,0.01933213718591544,1.1972535060312557,0.11017503748986228,-0.06620003739867356
1672,1672,173856664.0,504880.0,0.3275,2020-11-13,C,10.0,2020-11-06,1.15,0.3204050048828125,2373.0,7.0,0.103923,0.2421944004,1.0221438336139053,0.018600352611240118,4.316250596155068,0.2630417299216993,-0.3693600526224787
1673,1673,173856665.0,504880.0,0.33,2020-11-13,C,10.0,2020-11-06,0.6800000190734863,0.3204050048828125,6619.0,7.0,0.103923,0.2421944004,1.029946458297981,0.048638591215425124,1.1534215269249104,0.01838599520909661,-0.30428984974813494
1674,1674,173857128.0,506496.0,2.57,2020-11-13,C,5.0,2020-11-06,7.340000152587891,2.49600390625,22.0,7.0,0.103923,0.2688701481,1.0296458244975955,0.011879351104943793,2.3024776600977015,0.41134635529806785,-0.2103533043508677
1675,1675,173857129.0,506496.0,2.58,2020-11-13,C,5.0,2020-11-06,5.740000152587891,2.49600390625,644.0,7.0,0.103923,0.2688701481,1.0336522284839673,0.03009315896922692,2.8355025005409384,0.3098464898745502,-0.3666738526551139
1676,1676,173857130.0,506496.0,2.59,2020-11-13,C,5.0,2020-11-06,4.459999847412109,2.49600390625,721.0,7.0,0.103923,0.2688701481,1.0376586324703392,0.01420510846466887,4.751000627613401,0.6080455287860085,-0.26104124064598094
1677,1677,173857131.0,506496.0,2.6,2020-11-13,C,5.0,2020-11-06,3.459999847412109,2.49600390625,536.0,7.0,0.103923,0.2688701481,1.0416650364567113,0.033916015172801565,0.4606951527603048,0.45037033447492153,-0.5080054510593973
1678,1678,173857133.0,506496.0,2.62,2020-11-13,C,5.0,2020-11-06,2.0399999618530273,2.49600390625,156.0,7.0,0.103923,0.2688701481,1.0496778444294552,0.030797589026335927,1.0757177492295595,0.5565336305682569,-0.3933848061086043
1679,1679,173857134.0,506496.0,2.63,2020-11-13,C,5.0,2020-11-06,1.5600000381469727,2.49600390625,125.0,7.0,0.103923,0.2688701481,1.053684248415827,0.023935898030507493,1.7740936141646435,0.680036541991054,-0.5016769627934604
1680,1680,173857135.0,506496.0,2.64,2020-11-13,C,5.0,2020-11-06,1.2,2.49600390625,34.0,7.0,0.103923,0.2688701481,1.0576906524021992,0.012023529955389765,0.15565045819870948,0.43680019976913576,-0.6136112551903697
1688,1688,173903426.0,701056.0,7.0,2020-11-13,C,1.0,2020-11-06,35.0,6.87039990234375,15.0,7.0,0.103923,0.2325736095,1.0188635449898686,0.040594336386883284,0.35610648482021834,0.38334232675577545,-0.1589073926550582
1689,1689,173903428.0,701056.0,7.1,2020-11-13,C,1.0,2020-11-06,15.0,6.87039990234375,3.0,7.0,0.103923,0.2325736095,1.0334187384897238,0.024052979567511713,4.7262789247498675,0.1075508426784866,-0.16805232307166967
1708,1708,173977632.0,701057.0,10.2,2020-11-13,C,2.0,2020-11-06,15.0,9.8395,32.0,7.0,0.103923,0.2670274801,1.036638040550841,0.007789120439847707,3.4330402033689027,0.2740487498167605,-0.14657935777429132
1709,1709,173984932.0,701057.0,10.3,2020-11-13,C,2.0,2020-11-06,6.5,9.8395,4.0,7.0,0.103923,0.2670274801,1.0468011585954573,0.04120625151414472,0.7386633286835542,0.011986621891809837,-0.4031571844348059
1710,1710,173984933.0,701057.0,10.35,2020-11-13,C,2.0,2020-11-06,4.0,9.8395,12.0,7.0,0.103923,0.2670274801,1.0518827176177652,0.04238377117180769,2.8575495849005215,0.03009681665000019,-0.6288992410625995
1711,1711,166012193.0,504880.0,0.335,2020-08-31,C,10.0,2020-08-24,2.1799999237060548,0.3331739990234375,61.0,7.0,0.106336,0.1849937066,1.0054806226833868,0.045377197905384026,2.025208819201996,0.12837898089508196,-0.5016492702557466
1712,1712,166012194.0,504880.0,0.3375,2020-08-31,C,10.0,2020-08-24,1.260000038146973,0.3331739990234375,777.0,7.0,0.106336,0.1849937066,1.01298420941983,0.004940854453127291,0.11683646616019226,0.5099636985123834,-0.4192196238231478
1713,1713,166012195.0,504880.0,0.34,2020-08-31,C,10.0,2020-08-24,0.6699999809265137,0.3331739990234375,1010.0,7.0,0.106336,0.1849937066,1.0204877961562733,0.02298023637571387,0.8671401412685986,0.6533917044043712,-0.2779510255295903
1720,1720,166037077.0,504880.0,0.325,2020-07-03,C,10.0,2020-06-26,3.2299999237060546,0.3204169921875,1563.0,7.0,0.108738,0.3134402846,1.0143032608264986,0.012391375613386501,1.867000919779674,0.5782101547014699,-0.7076486456552854
1721,1721,166037078.0,504880.0,0.3275,2020-07-03,C,10.0,2020-06-26,2.3200000762939452,0.3204169921875,583.0,7.0,0.108738,0.3134402846,1.022105593602087,0.049424153723013384,3.3159108989109156,0.43378299551875144,-0.5651015908413971
1722,1722,166037079.0,504880.0,0.33,2020-07-03,C,10.0,2020-06-26,1.6,0.3204169921875,2814.0,7.0,0.108738,0.3134402846,1.0299079263776756,0.004145392789631651,4.809698647422366,0.5649503290239691,-0.522003132733113
1723,1723,166037080.0,504880.0,0.3325,2020-07-03,C,10.0,2020-06-26,1.0600000381469727,0.3204169921875,1175.0,7.0,0.108738,0.3134402846,1.037710259153264,0.006400365616698571,4.841331327968203,0.22092080753572957,-0.507012250343158
1724,1724,166037081.0,504880.0,0.335,2020-07-03,C,10.0,2020-06-26,0.6699999809265137,0.3204169921875,2180.0,7.0,0.108738,0.3134402846,1.0455125919288524,0.03962798373453941,0.5514987278537248,0.4034076070204545,-0.7472122678431212
1725,1725,166037607.0,506496.0,2.52,2020-07-03,C,5.0,2020-06-26,7.219999694824217,2.4178779296875,273.0,7.0,0.108738,0.3214084917,1.0422362390832935,0.04354879538482448,3.2472194929352893,0.16184228852894836,-0.5246904634262424
1726,1726,166037608.0,506496.0,2.53,2020-07-03,C,5.0,2020-06-26,5.720000076293945,2.4178779296875,61.0,7.0,0.108738,0.3214084917,1.0463720971748938,0.03275238083156278,0.7352097992462164,0.20738055173836067,-0.6155986222502059
1727,1727,166037609.0,506496.0,2.54,2020-07-03,C,5.0,2020-06-26,4.479999923706055,2.4178779296875,17.0,7.0,0.108738,0.3214084917,1.0505079552664942,0.04631592869055043,1.7696126254506495,0.5830573667886404,-0.26317535529551267
1728,1728,166037610.0,506496.0,2.55,2020-07-03,C,5.0,2020-06-26,3.4799999237060546,2.4178779296875,35.0,7.0,0.108738,0.3214084917,1.0546438133580944,0.04676683098691504,4.286833567995261,0.03803892021377923,-0.4889041515363357
1729,1729,166037611.0,506496.0,2.56,2020-07-03,C,5.0,2020-06-26,2.6799999237060543,2.4178779296875,893.0,7.0,0.108738,0.3214084917,1.0587796714496949,0.015560821483455022,4.06679032201817,0.12608549716436224,-0.11564291369357975
1730,1730,166037612.0,506496.0,2.57,2020-07-03,C,5.0,2020-06-26,2.0399999618530273,2.4178779296875,14.0,7.0,0.108738,0.3214084917,1.0629155295412953,0.0014531880673204092,4.664383157209939,0.20490751823122472,-0.16806706051920728
1731,1731,166037613.0,506496.0,2.58,2020-07-03,C,5.0,2020-06-26,1.5399999618530273,2.4178779296875,25.0,7.0,0.108738,0.3214084917,1.0670513876328958,0.028728828280463588,0.3766439623289697,0.48189815089927884,-0.2250691998990384
1732,1732,166037614.0,506496.0,2.59,2020-07-03,C,5.0,2020-06-26,1.1600000381469726,2.4178779296875,50.0,7.0,0.108738,0.3214084917,1.071187245724496,0.031200688395945843,1.6908440514276668,0.1490445990970159,-0.5997848465753247
1744,1744,166049441.0,701056.0,7.4,2020-07-03,C,1.0,2020-06-26,33.0,7.17839990234375,3.0,7.0,0.108738,0.3325189647,1.0308704029687588,0.033180962506902736,1.6775849577960782,0.6740575318498224,-0.11088570525411559
1745,1745,166049442.0,701056.0,7.5,2020-07-03,C,1.0,2020-06-26,16.0,7.17839990234375,16.0,7.0,0.108738,0.3325189647,1.0448010840899582,0.023468341736589838,1.970462976506105,0.28039063793931784,-0.42300151177978657
